Dev2/ai0	Dev2/ai1	Dev2/ai2	Dev2/ai3	Dev2/ai4	Dev2/ai5	Dev2/ai6	Dev2/ai7	Dev2/ai8	Dev2/ai9	Dev2/ai10	Dev2/ai11	Dev2/ai12	Dev2/ai13	Dev2/ai14	Dev2/ai15	
-1.223755e-001	-7.415771e-002	-8.300781e-002	-6.286621e-002	-7.904053e-002	-6.011963e-002	-7.751465e-002	9.338379e-002	1.037598e-002	4.882813e-002	4.119873e-002	5.950928e-002	4.333496e-002	6.072998e-002	0.000000e+000	1.135254e-001	
-1.235962e-001	-7.629395e-002	-8.422852e-002	-6.347656e-002	-7.934570e-002	-6.103516e-002	-7.843018e-002	9.216309e-002	9.765625e-003	4.791260e-002	4.028320e-002	5.859375e-002	4.211426e-002	5.981445e-002	-3.051758e-004	1.135254e-001	
-1.242065e-001	-7.873535e-002	-8.575439e-002	-6.439209e-002	-7.995605e-002	-6.164551e-002	-7.934570e-002	9.063721e-002	9.155273e-003	4.699707e-002	3.906250e-002	5.767822e-002	4.150391e-002	5.920410e-002	3.051758e-004	1.135254e-001	
-1.248169e-001	-8.117676e-002	-8.758545e-002	-6.591797e-002	-8.087158e-002	-6.256104e-002	-8.056641e-002	8.972168e-002	8.239746e-003	4.608154e-002	3.845215e-002	5.676270e-002	4.058838e-002	5.828857e-002	0.000000e+000	1.138306e-001	
-1.257324e-001	-8.361816e-002	-8.972168e-002	-6.744385e-002	-8.209229e-002	-6.347656e-002	-8.148193e-002	8.880615e-002	7.629395e-003	4.547119e-002	3.753662e-002	5.584717e-002	3.967285e-002	5.706787e-002	0.000000e+000	1.135254e-001	
-1.260376e-001	-8.514404e-002	-9.155273e-002	-6.866455e-002	-8.331299e-002	-6.439209e-002	-8.239746e-002	8.758545e-002	7.324219e-003	4.486084e-002	3.662109e-002	5.462646e-002	3.875732e-002	5.645752e-002	3.051758e-004	1.135254e-001	
-1.266479e-001	-8.697510e-002	-9.338379e-002	-7.080078e-002	-8.483887e-002	-6.530762e-002	-8.331299e-002	8.636475e-002	6.713867e-003	4.455566e-002	3.570557e-002	5.401611e-002	3.784180e-002	5.554199e-002	-3.051758e-004	1.135254e-001	
-1.272583e-001	-8.758545e-002	-9.490967e-002	-7.202148e-002	-8.605957e-002	-6.683350e-002	-8.453369e-002	8.514404e-002	6.408691e-003	4.394531e-002	3.540039e-002	5.310059e-002	3.692627e-002	5.493164e-002	3.051758e-004	1.132202e-001	
-1.281738e-001	-8.819580e-002	-9.613037e-002	-7.354736e-002	-8.728027e-002	-6.835938e-002	-8.544922e-002	8.392334e-002	6.103516e-003	4.394531e-002	3.479004e-002	5.218506e-002	3.601074e-002	5.371094e-002	0.000000e+000	1.132202e-001	
-1.281738e-001	-8.789063e-002	-9.674072e-002	-7.476807e-002	-8.880615e-002	-6.958008e-002	-8.666992e-002	8.331299e-002	5.493164e-003	4.333496e-002	3.448486e-002	5.218506e-002	3.540039e-002	5.310059e-002	0.000000e+000	1.135254e-001	
-1.290894e-001	-8.697510e-002	-9.735107e-002	-7.598877e-002	-9.002686e-002	-7.049561e-002	-8.758545e-002	8.209229e-002	4.577637e-003	4.302979e-002	3.387451e-002	5.126953e-002	3.448486e-002	5.218506e-002	3.051758e-004	1.138306e-001	
-1.296997e-001	-8.636475e-002	-9.735107e-002	-7.659912e-002	-9.155273e-002	-7.202148e-002	-8.911133e-002	8.056641e-002	4.577637e-003	4.241943e-002	3.356934e-002	5.096436e-002	3.448486e-002	5.157471e-002	0.000000e+000	1.135254e-001	
-1.303101e-001	-8.575439e-002	-9.704590e-002	-7.690430e-002	-9.216309e-002	-7.324219e-002	-9.033203e-002	7.965088e-002	3.662109e-003	4.211426e-002	3.326416e-002	5.096436e-002	3.387451e-002	5.065918e-002	-3.051758e-004	1.135254e-001	
-1.306152e-001	-8.483887e-002	-9.643555e-002	-7.690430e-002	-9.277344e-002	-7.385254e-002	-9.124756e-002	7.873535e-002	3.051758e-003	4.150391e-002	3.295898e-002	5.035400e-002	3.356934e-002	5.035400e-002	3.051758e-004	1.138306e-001	
-1.312256e-001	-8.453369e-002	-9.643555e-002	-7.720947e-002	-9.338379e-002	-7.476807e-002	-9.216309e-002	7.720947e-002	2.746582e-003	4.119873e-002	3.265381e-002	4.974365e-002	3.295898e-002	4.974365e-002	-3.051758e-004	1.138306e-001	
-1.318359e-001	-8.453369e-002	-9.582520e-002	-7.690430e-002	-9.338379e-002	-7.537842e-002	-9.338379e-002	7.629395e-002	2.746582e-003	4.058838e-002	3.204346e-002	4.943848e-002	3.265381e-002	4.943848e-002	0.000000e+000	1.132202e-001	
-1.324463e-001	-8.575439e-002	-9.582520e-002	-7.659912e-002	-9.399414e-002	-7.598877e-002	-9.429932e-002	7.507324e-002	1.831055e-003	3.997803e-002	3.173828e-002	4.882813e-002	3.204346e-002	4.913330e-002	-3.051758e-004	1.138306e-001	
-1.336670e-001	-8.697510e-002	-9.643555e-002	-7.690430e-002	-9.399414e-002	-7.659912e-002	-9.490967e-002	7.446289e-002	1.220703e-003	3.936768e-002	3.112793e-002	4.882813e-002	3.173828e-002	4.852295e-002	0.000000e+000	1.135254e-001	
-1.336670e-001	-8.911133e-002	-9.735107e-002	-7.720947e-002	-9.399414e-002	-7.659912e-002	-9.521484e-002	7.354736e-002	1.220703e-003	3.875732e-002	3.051758e-002	4.791260e-002	3.143311e-002	4.821777e-002	-3.051758e-004	1.138306e-001	
-1.342773e-001	-9.094238e-002	-9.857178e-002	-7.781982e-002	-9.429932e-002	-7.690430e-002	-9.582520e-002	7.293701e-002	9.155273e-004	3.845215e-002	2.929688e-002	4.760742e-002	3.082275e-002	4.791260e-002	0.000000e+000	1.135254e-001	
-1.345825e-001	-9.277344e-002	-1.000977e-001	-7.873535e-002	-9.460449e-002	-7.751465e-002	-9.643555e-002	7.202148e-002	3.051758e-004	3.784180e-002	2.899170e-002	4.699707e-002	3.021240e-002	4.699707e-002	0.000000e+000	1.135254e-001	
-1.351929e-001	-9.490967e-002	-1.016235e-001	-7.995605e-002	-9.582520e-002	-7.781982e-002	-9.674072e-002	7.141113e-002	-3.051758e-004	3.753662e-002	2.838135e-002	4.669189e-002	2.960205e-002	4.699707e-002	0.000000e+000	1.135254e-001	
-1.354980e-001	-9.613037e-002	-1.031494e-001	-8.117676e-002	-9.613037e-002	-7.843018e-002	-9.704590e-002	7.080078e-002	-6.103516e-004	3.662109e-002	2.807617e-002	4.577637e-002	2.899170e-002	4.608154e-002	0.000000e+000	1.135254e-001	
-1.358032e-001	-9.765625e-002	-1.046753e-001	-8.239746e-002	-9.735107e-002	-7.934570e-002	-9.796143e-002	7.019043e-002	-9.155273e-004	3.662109e-002	2.777100e-002	4.516602e-002	2.838135e-002	4.547119e-002	0.000000e+000	1.138306e-001	
-1.361084e-001	-9.765625e-002	-1.058960e-001	-8.361816e-002	-9.857178e-002	-7.995605e-002	-9.857178e-002	6.988525e-002	-9.155273e-004	3.631592e-002	2.746582e-002	4.425049e-002	2.746582e-002	4.486084e-002	-3.051758e-004	1.135254e-001	
-1.364136e-001	-9.735107e-002	-1.065063e-001	-8.483887e-002	-9.979248e-002	-8.087158e-002	-9.887695e-002	6.927490e-002	-9.155273e-004	3.631592e-002	2.685547e-002	4.425049e-002	2.716064e-002	4.455566e-002	0.000000e+000	1.135254e-001	
-1.367188e-001	-9.704590e-002	-1.068115e-001	-8.544922e-002	-1.007080e-001	-8.178711e-002	-9.979248e-002	6.866455e-002	-1.220703e-003	3.631592e-002	2.655029e-002	4.394531e-002	2.685547e-002	4.394531e-002	3.051758e-004	1.135254e-001	
-1.373291e-001	-9.582520e-002	-1.068115e-001	-8.605957e-002	-1.016235e-001	-8.270264e-002	-1.007080e-001	6.805420e-002	-1.525879e-003	3.631592e-002	2.685547e-002	4.333496e-002	2.655029e-002	4.333496e-002	0.000000e+000	1.135254e-001	
-1.376343e-001	-9.460449e-002	-1.065063e-001	-8.636475e-002	-1.022339e-001	-8.361816e-002	-1.016235e-001	6.713867e-002	-2.136230e-003	3.631592e-002	2.655029e-002	4.333496e-002	2.593994e-002	4.302979e-002	0.000000e+000	1.138306e-001	
-1.376343e-001	-9.338379e-002	-1.055908e-001	-8.636475e-002	-1.025391e-001	-8.422852e-002	-1.022339e-001	6.652832e-002	-2.136230e-003	3.540039e-002	2.685547e-002	4.333496e-002	2.593994e-002	4.272461e-002	-3.051758e-004	1.135254e-001	
-1.382446e-001	-9.277344e-002	-1.049805e-001	-8.605957e-002	-1.028442e-001	-8.514404e-002	-1.031494e-001	6.561279e-002	-3.051758e-003	3.540039e-002	2.655029e-002	4.302979e-002	2.593994e-002	4.241943e-002	0.000000e+000	1.135254e-001	
-1.385498e-001	-9.155273e-002	-1.043701e-001	-8.605957e-002	-1.031494e-001	-8.544922e-002	-1.037598e-001	6.500244e-002	-3.356934e-003	3.509521e-002	2.624512e-002	4.333496e-002	2.532959e-002	4.180908e-002	3.051758e-004	1.138306e-001	
-1.388550e-001	-9.155273e-002	-1.034546e-001	-8.575439e-002	-1.028442e-001	-8.544922e-002	-1.040649e-001	6.439209e-002	-3.662109e-003	3.448486e-002	2.593994e-002	4.302979e-002	2.532959e-002	4.180908e-002	0.000000e+000	1.138306e-001	
-1.388550e-001	-9.216309e-002	-1.031494e-001	-8.483887e-002	-1.028442e-001	-8.544922e-002	-1.043701e-001	6.378174e-002	-3.967285e-003	3.387451e-002	2.563477e-002	4.302979e-002	2.563477e-002	4.180908e-002	0.000000e+000	1.141357e-001	
-1.391602e-001	-9.307861e-002	-1.034546e-001	-8.453369e-002	-1.028442e-001	-8.575439e-002	-1.049805e-001	6.317139e-002	-3.967285e-003	3.356934e-002	2.532959e-002	4.241943e-002	2.502441e-002	4.150391e-002	0.000000e+000	1.141357e-001	
-1.394653e-001	-9.521484e-002	-1.040649e-001	-8.483887e-002	-1.025391e-001	-8.575439e-002	-1.049805e-001	6.286621e-002	-2.746582e-003	4.394531e-002	2.807617e-002	4.333496e-002	2.532959e-002	4.180908e-002	0.000000e+000	1.138306e-001	
-1.388550e-001	-2.716064e-002	-8.148193e-002	-7.843018e-002	-1.004028e-001	-8.483887e-002	-1.049805e-001	6.225586e-002	-3.967285e-003	3.875732e-002	2.990723e-002	4.516602e-002	2.593994e-002	4.180908e-002	0.000000e+000	1.141357e-001	
-1.394653e-001	0.000000e+000	-6.134033e-002	-6.744385e-002	-9.613037e-002	-8.331299e-002	-1.046753e-001	6.256104e-002	-3.662109e-003	4.028320e-002	3.204346e-002	4.730225e-002	2.746582e-002	4.272461e-002	0.000000e+000	1.138306e-001	
-1.397705e-001	0.000000e+000	-4.608154e-002	-5.523682e-002	-8.941650e-002	-7.995605e-002	-1.028442e-001	6.286621e-002	-4.272461e-003	3.845215e-002	3.265381e-002	4.913330e-002	2.929688e-002	4.364014e-002	0.000000e+000	1.138306e-001	
-1.394653e-001	0.000000e+000	-3.570557e-002	-4.333496e-002	-8.117676e-002	-7.537842e-002	-1.007080e-001	6.347656e-002	-4.272461e-003	3.723145e-002	3.173828e-002	5.035400e-002	3.112793e-002	4.516602e-002	0.000000e+000	1.141357e-001	
-1.400757e-001	0.000000e+000	-2.838135e-002	-3.326416e-002	-7.202148e-002	-6.958008e-002	-9.704590e-002	6.530762e-002	-3.967285e-003	3.631592e-002	3.112793e-002	5.065918e-002	3.234863e-002	4.699707e-002	-3.051758e-004	1.141357e-001	
-1.397705e-001	0.000000e+000	-2.349854e-002	-2.441406e-002	-6.286621e-002	-6.225586e-002	-9.277344e-002	6.774902e-002	-3.356934e-003	3.601074e-002	3.051758e-002	5.035400e-002	3.356934e-002	4.852295e-002	-3.051758e-004	1.144409e-001	
-1.388550e-001	0.000000e+000	-2.044678e-002	-1.739502e-002	-5.462646e-002	-5.462646e-002	-8.758545e-002	7.110596e-002	-1.831055e-003	3.601074e-002	2.960205e-002	4.974365e-002	3.387451e-002	4.974365e-002	-3.051758e-004	1.144409e-001	
-1.382446e-001	0.000000e+000	-1.770020e-002	-1.190186e-002	-4.699707e-002	-4.730225e-002	-8.148193e-002	7.568359e-002	-6.103516e-004	3.631592e-002	2.929688e-002	4.943848e-002	3.356934e-002	5.035400e-002	3.051758e-004	1.144409e-001	
-1.364136e-001	0.000000e+000	-1.647949e-002	-7.324219e-003	-4.058838e-002	-3.997803e-002	-7.476807e-002	8.056641e-002	9.155273e-004	3.723145e-002	2.899170e-002	4.852295e-002	3.356934e-002	5.096436e-002	-3.051758e-004	1.144409e-001	
-1.342773e-001	0.000000e+000	-1.525879e-002	-3.967285e-003	-3.448486e-002	-3.326416e-002	-6.805420e-002	8.636475e-002	3.051758e-003	3.814697e-002	2.899170e-002	4.791260e-002	3.295898e-002	5.096436e-002	-3.051758e-004	1.147461e-001	
-1.321411e-001	0.000000e+000	-1.464844e-002	-1.220703e-003	-2.990723e-002	-2.685547e-002	-6.164551e-002	9.216309e-002	4.882813e-003	3.936768e-002	2.929688e-002	4.760742e-002	3.234863e-002	5.096436e-002	0.000000e+000	1.150513e-001	
-1.293945e-001	0.000000e+000	-1.403809e-002	9.155273e-004	-2.563477e-002	-2.166748e-002	-5.554199e-002	9.796143e-002	7.324219e-003	4.119873e-002	3.021240e-002	4.791260e-002	3.234863e-002	5.035400e-002	3.051758e-004	1.150513e-001	
-1.266479e-001	-3.051758e-004	-1.312256e-002	2.136230e-003	-2.258301e-002	-1.678467e-002	-4.974365e-002	1.040649e-001	1.007080e-002	4.333496e-002	3.143311e-002	4.760742e-002	3.143311e-002	5.035400e-002	0.000000e+000	1.153564e-001	
-1.235962e-001	0.000000e+000	-1.281738e-002	3.967285e-003	-1.953125e-002	-1.251221e-002	-4.425049e-002	1.098633e-001	1.281738e-002	4.547119e-002	3.265381e-002	4.821777e-002	3.143311e-002	4.943848e-002	0.000000e+000	1.153564e-001	
-1.205444e-001	3.051758e-004	-1.251221e-002	4.577637e-003	-1.739502e-002	-8.850098e-003	-3.936768e-002	1.150513e-001	1.525879e-002	4.760742e-002	3.417969e-002	4.913330e-002	3.173828e-002	4.943848e-002	-3.051758e-004	1.150513e-001	
-1.177979e-001	3.051758e-004	-1.251221e-002	5.493164e-003	-1.617432e-002	-6.103516e-003	-3.509521e-002	1.205444e-001	1.770020e-002	4.974365e-002	3.601074e-002	5.004883e-002	3.204346e-002	4.943848e-002	-3.051758e-004	1.150513e-001	
-1.150513e-001	0.000000e+000	-1.251221e-002	6.103516e-003	-1.434326e-002	-3.356934e-003	-3.173828e-002	1.254272e-001	2.014160e-002	5.187988e-002	3.784180e-002	5.157471e-002	3.265381e-002	4.943848e-002	0.000000e+000	1.150513e-001	
-1.126099e-001	0.000000e+000	-1.251221e-002	6.408691e-003	-1.312256e-002	-1.220703e-003	-2.838135e-002	1.293945e-001	2.258301e-002	5.401611e-002	3.997803e-002	5.310059e-002	3.326416e-002	4.974365e-002	3.051758e-004	1.153564e-001	
-1.098633e-001	0.000000e+000	-1.220703e-002	6.713867e-003	-1.251221e-002	6.103516e-004	-2.563477e-002	1.336670e-001	2.471924e-002	5.615234e-002	4.211426e-002	5.462646e-002	3.448486e-002	5.004883e-002	0.000000e+000	1.147461e-001	
-1.077271e-001	-3.051758e-004	-1.190186e-002	7.019043e-003	-1.129150e-002	2.136230e-003	-2.288818e-002	1.370239e-001	2.655029e-002	5.889893e-002	4.425049e-002	5.645752e-002	3.570557e-002	5.096436e-002	-3.051758e-004	1.147461e-001	
-1.052856e-001	0.000000e+000	-1.190186e-002	7.324219e-003	-1.098633e-002	3.051758e-003	-2.105713e-002	1.400757e-001	2.838135e-002	6.072998e-002	4.608154e-002	5.828857e-002	3.723145e-002	5.187988e-002	0.000000e+000	1.144409e-001	
-1.034546e-001	3.051758e-004	-1.190186e-002	7.629395e-003	-1.037598e-002	4.272461e-003	-1.953125e-002	1.428223e-001	2.960205e-002	6.225586e-002	4.821777e-002	6.042480e-002	3.875732e-002	5.249023e-002	3.051758e-004	1.147461e-001	
-1.019287e-001	-1.922607e-002	-1.647949e-002	6.408691e-003	-1.037598e-002	5.187988e-003	-1.770020e-002	1.452637e-001	3.112793e-002	6.225586e-002	4.913330e-002	6.195068e-002	3.997803e-002	5.371094e-002	3.051758e-004	1.144409e-001	
-1.000977e-001	-2.838135e-002	-2.319336e-002	3.662109e-003	-1.129150e-002	5.187988e-003	-1.678467e-002	1.467896e-001	3.234863e-002	6.347656e-002	4.974365e-002	6.286621e-002	4.150391e-002	5.523682e-002	-3.051758e-004	1.141357e-001	
-9.918213e-002	-3.448486e-002	-2.929688e-002	-3.051758e-004	-1.281738e-002	5.187988e-003	-1.586914e-002	1.489258e-001	3.326416e-002	6.439209e-002	5.096436e-002	6.378174e-002	4.241943e-002	5.615234e-002	0.000000e+000	1.141357e-001	
-9.796143e-002	-3.845215e-002	-3.509521e-002	-4.882813e-003	-1.525879e-002	4.577637e-003	-1.556396e-002	1.501465e-001	3.387451e-002	6.591797e-002	5.187988e-002	6.469727e-002	4.364014e-002	5.737305e-002	0.000000e+000	1.141357e-001	
-9.704590e-002	-4.150391e-002	-4.028320e-002	-9.460449e-003	-1.831055e-002	2.746582e-003	-1.617432e-002	1.510620e-001	3.448486e-002	6.713867e-002	5.279541e-002	6.530762e-002	4.455566e-002	5.767822e-002	3.051758e-004	1.141357e-001	
-9.613037e-002	-4.272461e-002	-4.425049e-002	-1.403809e-002	-2.197266e-002	3.051758e-004	-1.708984e-002	1.507568e-001	3.479004e-002	6.805420e-002	5.432129e-002	6.652832e-002	4.547119e-002	5.859375e-002	3.051758e-004	1.144409e-001	
-9.552002e-002	-4.394531e-002	-4.730225e-002	-1.800537e-002	-2.563477e-002	-2.136230e-003	-1.861572e-002	1.507568e-001	3.509521e-002	6.896973e-002	5.554199e-002	6.774902e-002	4.638672e-002	5.950928e-002	0.000000e+000	1.138306e-001	
-9.521484e-002	-4.547119e-002	-4.974365e-002	-2.166748e-002	-2.960205e-002	-5.187988e-003	-2.075195e-002	1.498413e-001	3.540039e-002	6.958008e-002	5.645752e-002	6.896973e-002	4.730225e-002	6.042480e-002	-3.051758e-004	1.138306e-001	
-9.552002e-002	-4.730225e-002	-5.187988e-002	-2.502441e-002	-3.265381e-002	-8.544922e-003	-2.319336e-002	1.486206e-001	3.509521e-002	6.988525e-002	5.737305e-002	7.019043e-002	4.852295e-002	6.134033e-002	0.000000e+000	1.135254e-001	
-9.552002e-002	-4.852295e-002	-5.401611e-002	-2.777100e-002	-3.662109e-002	-1.190186e-002	-2.563477e-002	1.470947e-001	3.479004e-002	7.019043e-002	5.828857e-002	7.110596e-002	4.974365e-002	6.225586e-002	0.000000e+000	1.135254e-001	
-9.613037e-002	-5.065918e-002	-5.615234e-002	-3.021240e-002	-3.967285e-002	-1.495361e-002	-2.838135e-002	1.446533e-001	3.387451e-002	6.988525e-002	5.859375e-002	7.202148e-002	5.065918e-002	6.347656e-002	0.000000e+000	1.135254e-001	
-9.674072e-002	-5.249023e-002	-5.798340e-002	-3.295898e-002	-4.241943e-002	-1.831055e-002	-3.143311e-002	1.428223e-001	3.295898e-002	6.927490e-002	5.889893e-002	7.293701e-002	5.187988e-002	6.408691e-002	0.000000e+000	1.135254e-001	
-9.765625e-002	-5.493164e-002	-6.042480e-002	-3.509521e-002	-4.547119e-002	-2.105713e-002	-3.448486e-002	1.400757e-001	3.234863e-002	6.866455e-002	5.889893e-002	7.324219e-002	5.279541e-002	6.561279e-002	0.000000e+000	1.135254e-001	
-9.857178e-002	-5.706787e-002	-6.225586e-002	-3.753662e-002	-4.821777e-002	-2.410889e-002	-3.753662e-002	1.373291e-001	3.082275e-002	6.805420e-002	5.859375e-002	7.354736e-002	5.340576e-002	6.652832e-002	0.000000e+000	1.135254e-001	
-9.979248e-002	-5.889893e-002	-6.408691e-002	-3.997803e-002	-5.065918e-002	-2.716064e-002	-4.028320e-002	1.342773e-001	2.990723e-002	6.713867e-002	5.798340e-002	7.354736e-002	5.371094e-002	6.713867e-002	-3.051758e-004	1.132202e-001	
-1.010132e-001	-6.042480e-002	-6.622314e-002	-4.180908e-002	-5.310059e-002	-2.990723e-002	-4.302979e-002	1.312256e-001	2.838135e-002	6.652832e-002	5.767822e-002	7.354736e-002	5.432129e-002	6.774902e-002	0.000000e+000	1.132202e-001	
-1.025391e-001	-6.164551e-002	-6.835938e-002	-4.425049e-002	-5.554199e-002	-3.234863e-002	-4.608154e-002	1.284790e-001	2.716064e-002	6.530762e-002	5.676270e-002	7.354736e-002	5.432129e-002	6.805420e-002	0.000000e+000	1.135254e-001	
-1.040649e-001	-6.164551e-002	-6.927490e-002	-4.577637e-002	-5.737305e-002	-3.509521e-002	-4.882813e-002	1.260376e-001	2.624512e-002	6.439209e-002	5.615234e-002	7.293701e-002	5.432129e-002	6.866455e-002	0.000000e+000	1.132202e-001	
-1.052856e-001	-6.195068e-002	-7.080078e-002	-4.760742e-002	-5.981445e-002	-3.753662e-002	-5.157471e-002	1.229858e-001	2.502441e-002	6.347656e-002	5.554199e-002	7.232666e-002	5.432129e-002	6.866455e-002	-3.051758e-004	1.132202e-001	
-1.068115e-001	-6.225586e-002	-7.141113e-002	-4.882813e-002	-6.195068e-002	-3.967285e-002	-5.401611e-002	1.202393e-001	2.410889e-002	6.256104e-002	5.493164e-002	7.202148e-002	5.401611e-002	6.927490e-002	-3.051758e-004	1.132202e-001	
-1.083374e-001	-6.195068e-002	-7.171631e-002	-5.004883e-002	-6.347656e-002	-4.180908e-002	-5.676270e-002	1.174927e-001	2.258301e-002	6.134033e-002	5.371094e-002	7.141113e-002	5.371094e-002	6.896973e-002	0.000000e+000	1.132202e-001	
-1.098633e-001	-6.195068e-002	-7.202148e-002	-5.126953e-002	-6.469727e-002	-4.364014e-002	-5.859375e-002	1.150513e-001	2.105713e-002	6.042480e-002	5.310059e-002	7.080078e-002	5.310059e-002	6.927490e-002	0.000000e+000	1.135254e-001	
-1.110840e-001	-6.225586e-002	-7.232666e-002	-5.157471e-002	-6.622314e-002	-4.547119e-002	-6.072998e-002	1.129150e-001	1.983643e-002	5.920410e-002	5.157471e-002	7.019043e-002	5.310059e-002	6.896973e-002	0.000000e+000	1.132202e-001	
-1.126099e-001	-6.286621e-002	-7.263184e-002	-5.249023e-002	-6.713867e-002	-4.699707e-002	-6.286621e-002	1.101685e-001	1.892090e-002	5.798340e-002	5.096436e-002	6.896973e-002	5.249023e-002	6.835938e-002	0.000000e+000	1.132202e-001	
-1.138306e-001	-6.378174e-002	-7.324219e-002	-5.279541e-002	-6.805420e-002	-4.852295e-002	-6.439209e-002	1.083374e-001	1.800537e-002	5.676270e-002	4.974365e-002	6.835938e-002	5.157471e-002	6.835938e-002	-3.051758e-004	1.132202e-001	
-1.150513e-001	-6.561279e-002	-7.415771e-002	-5.371094e-002	-6.896973e-002	-4.943848e-002	-6.622314e-002	1.062012e-001	1.678467e-002	5.584717e-002	4.852295e-002	6.744385e-002	5.065918e-002	6.774902e-002	-3.051758e-004	1.132202e-001	
-1.162720e-001	-6.713867e-002	-7.537842e-002	-5.432129e-002	-6.988525e-002	-5.065918e-002	-6.774902e-002	1.046753e-001	1.586914e-002	5.462646e-002	4.730225e-002	6.652832e-002	5.035400e-002	6.713867e-002	3.051758e-004	1.129150e-001	
-1.171875e-001	-7.019043e-002	-7.690430e-002	-5.523682e-002	-7.049561e-002	-5.187988e-002	-6.896973e-002	1.025391e-001	1.495361e-002	5.340576e-002	4.608154e-002	6.530762e-002	4.913330e-002	6.652832e-002	0.000000e+000	1.132202e-001	
-1.184082e-001	-7.263184e-002	-7.904053e-002	-5.676270e-002	-7.171631e-002	-5.279541e-002	-7.019043e-002	1.010132e-001	1.464844e-002	5.249023e-002	4.516602e-002	6.408691e-002	4.791260e-002	6.561279e-002	-3.051758e-004	1.129150e-001	
-1.196289e-001	-7.507324e-002	-8.117676e-002	-5.828857e-002	-7.324219e-002	-5.371094e-002	-7.110596e-002	9.948730e-002	1.342773e-002	5.157471e-002	4.394531e-002	6.286621e-002	4.730225e-002	6.500244e-002	3.051758e-004	1.132202e-001	
-1.199341e-001	-7.751465e-002	-8.331299e-002	-6.011963e-002	-7.415771e-002	-5.493164e-002	-7.232666e-002	9.796143e-002	1.251221e-002	5.035400e-002	4.302979e-002	6.164551e-002	4.608154e-002	6.378174e-002	0.000000e+000	1.135254e-001	
-1.208496e-001	-7.934570e-002	-8.514404e-002	-6.164551e-002	-7.568359e-002	-5.615234e-002	-7.354736e-002	9.704590e-002	1.190186e-002	4.974365e-002	4.150391e-002	6.042480e-002	4.486084e-002	6.286621e-002	0.000000e+000	1.135254e-001	
-1.214600e-001	-8.056641e-002	-8.697510e-002	-6.378174e-002	-7.720947e-002	-5.767822e-002	-7.476807e-002	9.521484e-002	1.098633e-002	4.882813e-002	4.089355e-002	5.920410e-002	4.364014e-002	6.195068e-002	3.051758e-004	1.135254e-001	
-1.220703e-001	-8.056641e-002	-8.850098e-002	-6.530762e-002	-7.904053e-002	-5.889893e-002	-7.598877e-002	9.399414e-002	1.007080e-002	4.852295e-002	4.028320e-002	5.828857e-002	4.241943e-002	6.042480e-002	0.000000e+000	1.135254e-001	
-1.229858e-001	-8.087158e-002	-8.911133e-002	-6.683350e-002	-8.056641e-002	-6.072998e-002	-7.751465e-002	9.246826e-002	1.129150e-002	5.676270e-002	4.241943e-002	5.828857e-002	4.180908e-002	5.981445e-002	0.000000e+000	1.132202e-001	
-1.226807e-001	-3.051758e-004	-6.469727e-002	-6.103516e-002	-8.026123e-002	-6.164551e-002	-7.873535e-002	9.155273e-002	1.007080e-002	5.432129e-002	4.516602e-002	6.011963e-002	4.211426e-002	5.920410e-002	0.000000e+000	1.135254e-001	
-1.239014e-001	-3.051758e-004	-4.821777e-002	-5.157471e-002	-7.720947e-002	-6.134033e-002	-7.934570e-002	9.094238e-002	9.460449e-003	5.249023e-002	4.577637e-002	6.195068e-002	4.272461e-002	5.950928e-002	0.000000e+000	1.135254e-001	
-1.248169e-001	0.000000e+000	-3.753662e-002	-4.150391e-002	-7.202148e-002	-5.950928e-002	-7.965088e-002	8.941650e-002	8.544922e-003	5.065918e-002	4.547119e-002	6.317139e-002	4.394531e-002	5.950928e-002	3.051758e-004	1.135254e-001	
-1.254272e-001	0.000000e+000	-2.960205e-002	-3.204346e-002	-6.500244e-002	-5.615234e-002	-7.873535e-002	8.911133e-002	8.239746e-003	4.943848e-002	4.455566e-002	6.317139e-002	4.486084e-002	6.042480e-002	0.000000e+000	1.138306e-001	
-1.257324e-001	0.000000e+000	-2.471924e-002	-2.380371e-002	-5.798340e-002	-5.187988e-002	-7.659912e-002	9.002686e-002	8.239746e-003	4.852295e-002	4.333496e-002	6.317139e-002	4.577637e-002	6.164551e-002	3.051758e-004	1.135254e-001	
-1.263428e-001	-2.288818e-002	-2.655029e-002	-1.861572e-002	-5.157471e-002	-4.669189e-002	-7.354736e-002	9.094238e-002	8.239746e-003	4.577637e-002	4.089355e-002	6.195068e-002	4.608154e-002	6.225586e-002	0.000000e+000	1.135254e-001	
-1.263428e-001	-3.570557e-002	-3.204346e-002	-1.678467e-002	-4.638672e-002	-4.150391e-002	-7.019043e-002	9.277344e-002	7.934570e-003	4.394531e-002	3.845215e-002	6.011963e-002	4.516602e-002	6.225586e-002	0.000000e+000	1.138306e-001	
-1.257324e-001	-4.516602e-002	-3.936768e-002	-1.770020e-002	-4.272461e-002	-3.631592e-002	-6.622314e-002	9.521484e-002	8.544922e-003	4.364014e-002	3.631592e-002	5.798340e-002	4.394531e-002	6.195068e-002	0.000000e+000	1.144409e-001	
